-2.135628, 9.672575, 0.32561144
-2.1068976, 9.701305, 0.31603462
-2.0973208, 9.662998, 0.29688102
-2.1068976, 9.643845, 0.32561144
-2.1068976, 9.682152, 0.29688102
-2.1452048, 9.701305, 0.24899697
-2.0973208, 9.749189, 0.22984336
-2.1068976, 9.653421, 0.1436521
-2.1452048, 9.691729, 0.37349546
-2.0494366, 9.672575, 0.1436521
-2.087744, 9.710882, 0.19153613
-2.1452048, 9.710882, 0.2681506
-2.1260512, 9.624691, 0.34476504
-2.183512, 9.634268, 0.29688102
-2.078167, 9.710882, 0.16280572
-2.078167, 9.662998, 0.076614454
-2.0207062, 9.730036, 0.16280572
-2.0685902, 9.720459, 0.18195933
-2.0685902, 9.80665, 0.18195933
-2.0111294, 9.959879, 0.11492168
-1.982399, 10.065224, 0.15322891
-2.2218192, 9.873688, 0.18195933
-2.336741, 9.682152, 0.38307226
-2.2505496, 9.490616, 0.23942018
-1.9057846, 9.3182335, -0.12449849
-1.436521, 8.082825, 0.4405331
-1.0055647, 7.7189064, 0.59376204
-0.9768343, 6.847417, 1.0821792
-2.7485435, 7.872135, 2.2888567
-2.7485435, 6.0621185, 2.327164
-2.8060043, 5.6982, 3.4859576
-3.3518825, 5.6982, 3.9935284
-3.3614593, 5.2863975, 4.2999864
-3.3614593, 5.851429, 5.2289367
-4.596867, 5.9663506, 6.646304
-3.6008794, 5.7843914, 6.8282633
-4.050989, 6.1770406, 7.3549876
-4.012682, 6.3781533, 6.1866174
-4.711789, 5.267244, 7.2783732
-4.7884035, 3.5625722, 7.3645644
-5.66947, 2.336741, 8.101978
-5.5641246, -0.82360536, 9.155427
-5.2959743, -3.3518825, 8.561666
-3.6391866, -3.964798, 8.8777
-3.572149, -4.663905, 8.599973
-3.3327289, -4.309563, 6.1387334
-1.7238252, -17.985243, 7.1059904
-0.8810662, -10.907983, 5.363012
-1.2641385, -6.4643445, 2.96881
-2.0398598, -9.749189, 4.7884035
-3.620033, -9.136273, 6.1387334
-0.5267244, -7.517793, 5.410896
-0.4405331, -8.2169, 5.209783
-1.4269443, -8.00621, 4.8362875
0.9864111, -8.293514, 1.6759412
1.0630256, -8.236053, 4.213795
-0.2873042, -6.445191, 2.2697031
